id,user_name,call_1,call_2,call_3,call_4,memo
85029,user85029,09025150773,09098773010,09080758588,09091541964,memo85029
85074,user85074,09048183283,09011218097,09061144348,09091791556,memo85074
85101,user85101,09063506926,09044831728,09025800480,09081902360,memo85101
85111,user85111,09001257968,09059194308,09015513037,09076198494,memo85111
85210,user85210,09092188662,09048817362,09048328289,09067502529,memo85210
85216,user85216,09010561605,09084396426,09019360783,09001223670,memo85216
85402,user85402,09011673708,09031579758,09053272015,09098775914,memo85402
85555,user85555,09061849847,09075305161,09074910228,09054807707,memo85555
85643,user85643,09078996242,09039712283,09063359552,09038459815,memo85643
85684,user85684,09032240793,09071022674,09053729931,09074703317,memo85684
85701,user85701,09058298875,09046948639,09058651501,09081648316,memo85701
85719,user85719,09060751344,09032301924,09016781102,09027941367,memo85719
85772,user85772,09007512729,09029812113,09083613504,09009834310,memo85772
85904,user85904,09033571971,09093465640,09062753418,09014255728,memo85904
85923,user85923,09024393800,09035117830,09050898089,09050317642,memo85923
85962,user85962,09008478278,09011084770,09094979039,09018284895,memo85962
85976,user85976,09035481336,09082753149,09042173555,09092015462,memo85976
86059,user86059,09031086156,09085907845,09026590356,09007891994,memo86059
86060,user86060,09096992124,09026691682,09002958814,09097290498,memo86060
86129,user86129,09065709835,09058469796,09095793416,09073889585,memo86129
86133,user86133,09008666492,09028030499,09098710262,09097866810,memo86133
86197,user86197,09037393446,09050276418,09054991405,09081858688,memo86197
86238,user86238,09011249820,09068736032,09083381322,09006050779,memo86238
86259,user86259,09090484473,09073743642,09091967535,09001838535,memo86259
86281,user86281,09095489541,09056050624,09099871649,09098046481,memo86281
86330,user86330,09072825783,09026947737,09068208794,09016420479,memo86330
86427,user86427,09075478639,09090915971,09081698373,09089177442,memo86427
86631,user86631,09011579305,09085799217,09063275329,09009189700,memo86631
86673,user86673,09079070721,09093751553,09056539333,09069812864,memo86673
86696,user86696,09068717926,09044178677,09086819380,09086244420,memo86696
86810,user86810,09018986672,09053700371,09068563618,09051788758,memo86810
86871,user86871,09051788758,09032551553,09095948192,09030812938,memo86871
86895,user86895,09034305877,09079533686,09022570352,09062046044,memo86895
86929,user86929,09050154045,09005945765,09071279724,09063384598,memo86929
86938,user86938,09067965481,09031213940,09084061388,09081316471,memo86938
87015,user87015,09092639889,09032549471,09054243354,09031013504,memo87015
87036,user87036,09076133832,09047387432,09072531928,09071143164,memo87036
87092,user87092,09076832944,09074208275,09006038120,09021240191,memo87092
87103,user87103,09015238598,09061916673,09027713668,09020310913,memo87103
87109,user87109,09017194424,09081726066,09038552267,09004334538,memo87109
87195,user87195,09023898498,09065353657,09061995220,09086385635,memo87195
87229,user87229,09014288145,09054717967,09034513684,09074787132,memo87229
87267,user87267,09079225579,09058471386,09000802231,09041033746,memo87267
87269,user87269,09081801924,09034511512,09099460481,09065938337,memo87269
87292,user87292,09092320422,09007865056,09034059032,09042723661,memo87292
87489,user87489,09083496802,09049284739,09046493685,09095561872,memo87489
87490,user87490,09021948891,09058370985,09055125774,09071953471,memo87490
87548,user87548,09067512147,09090690489,09049028899,09073635135,memo87548
87587,user87587,09099581021,09018122142,09075074582,09022269085,memo87587
87609,user87609,09058651501,09093558001,09049379993,09041398573,memo87609
87614,user87614,09036804379,09019790898,09094741051,09011865556,memo87614
87675,user87675,09044124378,09022104921,09034048252,09014224721,memo87675
87865,user87865,09070551680,09095751565,09070804608,09077872643,memo87865
87866,user87866,09036780430,09031553489,09075103193,09047542672,memo87866
87901,user87901,09056464009,09083656514,09057808448,09039024005,memo87901
88055,user88055,09074629667,09027151288,09093734831,09094800056,memo88055
88057,user88057,09000802231,09071212758,09092005392,09087159245,memo88057
88208,user88208,09070069915,09094115150,09069511625,09033063737,memo88208
88327,user88327,09078945206,09009655724,09065172869,09095230013,memo88327
88331,user88331,09018729667,09037276146,09002506325,09028082930,memo88331
88367,user88367,09057255895,09015542798,09030124848,09080758588,memo88367
88390,user88390,09045951458,09001959669,09072131447,09024595939,memo88390
88475,user88475,09052094424,09080399575,09034343674,09067166910,memo88475
88482,user88482,09049503133,09002417210,09024313416,09028777258,memo88482
88503,user88503,09008873421,09067547240,09080043853,09012763661,memo88503
88704,user88704,09074269403,09099727780,09051590747,09082404174,memo88704
88714,user88714,09094079637,09041122435,09005073095,09028557045,memo88714
88740,user88740,09046979149,09056760861,09008746467,09029254974,memo88740
88744,user88744,09057111650,09033261416,09051112103,09023644018,memo88744
88866,user88866,09061589329,09074044028,09052575411,09090141751,memo88866
88951,user88951,09025859548,09032112767,09015379864,09064772558,memo88951
88998,user88998,09063716379,09007200003,09025383553,09091735019,memo88998
89097,user89097,09081444796,09077128827,09002580451,09042929015,memo89097
89113,user89113,09038920578,09080375845,09002444016,09004292073,memo89113
89121,user89121,09039936931,09088010957,09054342823,09062753025,memo89121
89196,user89196,09036784153,09088819087,09030698763,09016951330,memo89196
89316,user89316,09020394246,09075176561,09048950906,09010248172,memo89316
89468,user89468,09027984019,09027304792,09032783295,09039327633,memo89468
89471,user89471,09036235852,09035753890,09006670782,09050336859,memo89471
89674,user89674,09015714443,09068990972,09072570588,09078248106,memo89674
89678,user89678,09010941154,09072784507,09049692055,09071786372,memo89678
89682,user89682,09024113357,09071167022,09092687202,09078200742,memo89682
89709,user89709,09019457372,09044732861,09091846583,09085812895,memo89709
89864,user89864,09006827568,09008120468,09037337793,09006178053,memo89864
89998,user89998,09098131111,09070649217,09014757133,09042465155,memo89998
89999,user89999,09099050798,09012038186,09070009757,09090183609,memo89999
90007,user90007,09080533245,09080999864,09097868863,09019791657,memo90007
90014,user90014,09046225424,09097118715,09059442738,09029886642,memo90014
90059,user90059,09025057755,09061429270,09087437184,09034223113,memo90059
90169,user90169,09039156308,09004154475,09049641241,09055208490,memo90169
90215,user90215,09012780284,09019791657,09029452991,09004574621,memo90215
90239,user90239,09058105843,09050183360,09068460661,09058174535,memo90239
90265,user90265,09000513261,09092390715,09068443758,09075606581,memo90265
90357,user90357,09064962691,09050584161,09093198576,09066000389,memo90357
90512,user90512,09049811991,09073991854,09075826485,09060408194,memo90512
90569,user90569,09056660289,09064842889,09058992238,09006677661,memo90569
90580,user90580,09077982351,09060996873,09070307700,09011940759,memo90580
90599,user90599,09003800354,09004154475,09092195310,09068672596,memo90599
90758,user90758,09066189819,09060313329,09088602429,09065767565,memo90758
90771,user90771,09037328006,09049218369,09090396563,09097697653,memo90771
90808,user90808,09065853652,09052056617,09033819337,09011866200,memo90808
90846,user90846,09019790765,09084927723,09006868225,09068193824,memo90846
90872,user90872,09092639994,09094839463,09048307242,09048895930,memo90872
90924,user90924,09080727896,09097292605,09047387432,09019266171,memo90924
91053,user91053,09027174459,09009373736,09073926548,09063899665,memo91053
91103,user91103,09029006165,09054936513,09076627908,09071272050,memo91103
91160,user91160,09075054750,09080502090,09080057569,09071402923,memo91160
91201,user91201,09040015977,09025342952,09059975710,09045597917,memo91201
91243,user91243,09004942414,09078368686,09019949797,09048817362,memo91243
91266,user91266,09087567331,09068990972,09042279838,09025191861,memo91266
91350,user91350,09058362802,09002795462,09005732148,09073374827,memo91350
91367,user91367,09030455778,09004687647,09001838535,09054948649,memo91367
91384,user91384,09070365156,09051132162,09028228021,09049532053,memo91384
91609,user91609,09020827406,09060864903,09062846450,09064951360,memo91609
91670,user91670,09008293487,09026444970,09068342205,09006355611,memo91670
91717,user91717,09089111813,09038489682,09043937690,09068770851,memo91717
91852,user91852,09087540570,09032921228,09036126856,09003088077,memo91852
91867,user91867,09018518915,09066472512,09072625061,09071888416,memo91867
91938,user91938,09010092154,09069999440,09001397472,09023107793,memo91938
91992,user91992,09039268717,09041373585,09092978303,09077485736,memo91992
92104,user92104,09080091613,09081906804,09083305499,09050507002,memo92104
92139,user92139,09066280888,09076677540,09033140628,09073895402,memo92139
92239,user92239,09057500395,09050531062,09060300528,09086949933,memo92239
92243,user92243,09070571093,09001383764,09008046450,09068362274,memo92243
92250,user92250,09073356381,09016189256,09052113975,09008235889,memo92250
92262,user92262,09002237258,09024681414,09065133274,09091249960,memo92262
92289,user92289,09003454577,09059005867,09058569495,09059835020,memo92289
92358,user92358,09024724113,09060384083,09055078749,09037334965,memo92358
92414,user92414,09080729494,09054700815,09044297358,09073332767,memo92414
92476,user92476,09022745447,09035082282,09070850584,09093262899,memo92476
92563,user92563,09029620890,09035524810,09097245171,09090577781,memo92563
92610,user92610,09040631405,09058006305,09035920245,09097609017,memo92610
92615,user92615,09070339354,09034202018,09057150393,09048366802,memo92615
92659,user92659,09000234610,09059367869,09044473657,09025357801,memo92659
92963,user92963,09009637953,09019697177,09061213433,09003653501,memo92963
93154,user93154,09040732375,09024181080,09029995035,09004503002,memo93154
93162,user93162,09013057327,09069646292,09009646303,09002454355,memo93162
93174,user93174,09029413636,09075233695,09040921591,09054614774,memo93174
93292,user93292,09077845405,09059232178,09003324415,09064063235,memo93292
93327,user93327,09042531605,09046325347,09007528252,09023172006,memo93327
93569,user93569,09060017605,09040567830,09053433814,09004047906,memo93569
93570,user93570,09004546502,09082128877,09046022711,09075830308,memo93570
93585,user93585,09085911750,09045654224,09095689671,09006792181,memo93585
93595,user93595,09009645447,09032925779,09017874047,09073738179,memo93595
93616,user93616,09090399521,09035782922,09098286422,09016401648,memo93616
93643,user93643,09075680920,09088061800,09021156507,09076014469,memo93643
93674,user93674,09022741224,09044279017,09091089500,09084758921,memo93674
93695,user93695,09032380005,09077440980,09032472515,09083058159,memo93695
93779,user93779,09013940405,09078238899,09031283988,09011095961,memo93779
93881,user93881,09057860528,09074208275,09062051671,09076649418,memo93881
93926,user93926,09068353967,09015630493,09061714680,09031668277,memo93926
93945,user93945,09026646689,09093288598,09040921591,09030120351,memo93945
94024,user94024,09064270061,09088731873,09050766325,09039936931,memo94024
94082,user94082,09098771038,09055772756,09033441635,09099330461,memo94082
94172,user94172,09048634423,09060083260,09042064268,09091255580,memo94172
94268,user94268,09054555807,09096495267,09059909734,09084578653,memo94268
94311,user94311,09059323484,09055287694,09026754207,09068136012,memo94311
94349,user94349,09007713876,09045838931,09064340137,09062710066,memo94349
94366,user94366,09035115004,09048964531,09013798823,09007387639,memo94366
94390,user94390,09048086360,09078929674,09013540371,09095866373,memo94390
94404,user94404,09089513828,09059755401,09025106493,09058411970,memo94404
94457,user94457,09017810831,09023342691,09055648456,09047484971,memo94457
94462,user94462,09094006887,09004236007,09078951041,09080069633,memo94462
94483,user94483,09040242605,09065586633,09074080720,09060025058,memo94483
94547,user94547,09080682471,09040011647,09017725231,09092157955,memo94547
94550,user94550,09008254436,09043749305,09078381483,09099268121,memo94550
94625,user94625,09046572561,09021194737,09046279911,09072341830,memo94625
94866,user94866,09075954753,09050228695,09054418533,09077879402,memo94866
94884,user94884,09041245602,09064055274,09057886357,09084176041,memo94884
94911,user94911,09057614546,09008390878,09030748425,09016193683,memo94911
94943,user94943,09081754511,09089442365,09053981451,09033087028,memo94943
95012,user95012,09014902226,09043749305,09088614660,09098592160,memo95012
95033,user95033,09031568457,09019515485,09085718373,09055458879,memo95033
95061,user95061,09015022708,09011314619,09071575875,09043538364,memo95061
95104,user95104,09063157924,09088776293,09021125061,09096887673,memo95104
95202,user95202,09010412466,09047841603,09021933525,09004535948,memo95202
95287,user95287,09014894131,09080215434,09085812895,09010970895,memo95287
95298,user95298,09071747719,09054607455,09054046950,09069409923,memo95298
95373,user95373,09003176913,09079830395,09014031819,09000457366,memo95373
95377,user95377,09005827548,09010576792,09097518703,09004171788,memo95377
95405,user95405,09012500319,09041400871,09087983921,09043840006,memo95405
95555,user95555,09005218625,09079706606,09089424941,09011084770,memo95555
95558,user95558,09020295579,09030489949,09087501798,09094982432,memo95558
95565,user95565,09029669687,09058262156,09022071229,09087478042,memo95565
95583,user95583,09056242136,09007329941,09072895721,09009811533,memo95583
95656,user95656,09068614331,09029310603,09073671025,09006505338,memo95656
95703,user95703,09043795925,09048045253,09062698739,09094543681,memo95703
95709,user95709,09043289859,09092539035,09029499206,09001802470,memo95709
95863,user95863,09081652069,09099460481,09092577523,09056963887,memo95863
95909,user95909,09091650696,09038436734,09075281138,09066897516,memo95909
95939,user95939,09029375288,09001467106,09082611937,09094408427,memo95939
95965,user95965,09014172257,09041599414,09078645400,09060821206,memo95965
95969,user95969,09074696190,09067185101,09012322989,09083455503,memo95969
95993,user95993,09050250517,09091348387,09039457474,09039370670,memo95993
96127,user96127,09075255282,09014423293,09040540071,09019527161,memo96127
96135,user96135,09034010660,09076583435,09029341939,09067466355,memo96135
96177,user96177,09068417967,09072620384,09097000348,09012824074,memo96177
96295,user96295,09095939223,09019652885,09009921763,09000937058,memo96295
96310,user96310,09036558359,09035446705,09001425322,09054669331,memo96310
96316,user96316,09016532083,09062916059,09056314958,09008496092,memo96316
96400,user96400,09045082620,09045699735,09007765409,09044477861,memo96400
96484,user96484,09062044336,09027964474,09029281430,09055003181,memo96484
96564,user96564,09013166057,09031570114,09029610672,09033389778,memo96564
96649,user96649,09032115605,09032191247,09054655943,09099425574,memo96649
96667,user96667,09009460363,09021016887,09083559132,09090380312,memo96667
96706,user96706,09020866939,09087068083,09064657642,09065152915,memo96706
96723,user96723,09030473421,09061017583,09097013617,09017494948,memo96723
96778,user96778,09036358779,09090957598,09042188469,09087000823,memo96778
96791,user96791,09054595259,09010542594,09095016598,09080775556,memo96791
96963,user96963,09016595478,09098477398,09063033771,09003158939,memo96963
96966,user96966,09043715674,09026720069,09077463771,09041608982,memo96966
96987,user96987,09024681414,09078257646,09009904413,09002119837,memo96987
96991,user96991,09027941367,09012808992,09081172914,09035741791,memo96991
97021,user97021,09061684338,09070518042,09094639563,09050864683,memo97021
97117,user97117,09015540079,09078067429,09035624079,09018888992,memo97117
97144,user97144,09024912661,09078942231,09067310112,09059109207,memo97144
97198,user97198,09080064788,09076198494,09038200379,09003977601,memo97198
97211,user97211,09046562189,09068043710,09045623627,09093121082,memo97211
97396,user97396,09045075269,09038553644,09034602677,09046673254,memo97396
97410,user97410,09030663595,09054515946,09098044477,09015126966,memo97410
97450,user97450,09025224617,09036465084,09045164375,09060980941,memo97450
97453,user97453,09072231665,09027117384,09066959059,09026754207,memo97453
97559,user97559,09054162099,09051016913,09042531605,09091136411,memo97559
97621,user97621,09095754133,09005583967,09073144229,09077489502,memo97621
97692,user97692,09036836276,09056571977,09020130815,09055811169,memo97692
97774,user97774,09065183622,09049854830,09011109112,09054604303,memo97774
97791,user97791,09099138453,09083629275,09006103177,09004939688,memo97791
97894,user97894,09047340954,09086975288,09079837685,09057657759,memo97894
98028,user98028,09014559325,09069106509,09073791924,09030200520,memo98028
98241,user98241,09055834013,09087258349,09096628469,09030841216,memo98241
98317,user98317,09048236713,09026349524,09052611921,09034530118,memo98317
98333,user98333,09056660289,09029469450,09015394466,09001818206,memo98333
98584,user98584,09097206283,09042899217,09062226939,09017317975,memo98584
98591,user98591,09071959720,09089357354,09029006165,09009964281,memo98591
98604,user98604,09070339354,09071016381,09071410357,09079588169,memo98604
98624,user98624,09000883605,09033465075,09071997204,09063790400,memo98624
98739,user98739,09094132776,09046988911,09043826526,09097547982,memo98739
98741,user98741,09048778954,09012441232,09010275943,09038335696,memo98741
98844,user98844,09064682931,09043429671,09096759896,09092664843,memo98844
98869,user98869,09075048469,09028964821,09012945596,09049146430,memo98869
98873,user98873,09039599572,09003067529,09061211562,09050930209,memo98873
99012,user99012,09098695779,09093119462,09030025631,09010599491,memo99012
99018,user99018,09062753418,09076545947,09078216961,09063597507,memo99018
99036,user99036,09058488021,09016951330,09081224101,09082012018,memo99036
99083,user99083,09015861241,09014755650,09034829876,09052146996,memo99083
99170,user99170,09033599132,09081581478,09055894283,09073126943,memo99170
99176,user99176,09002061747,09026179213,09039203675,09068872956,memo99176
99203,user99203,09040899466,09024452325,09085511101,09046248341,memo99203
99213,user99213,09086676451,09081581478,09049082472,09083243851,memo99213
99590,user99590,09017244229,09009097182,09098165063,09043285815,memo99590
99600,user99600,09068628720,09070590170,09035663974,09025351935,memo99600
99619,user99619,09015259237,09037045879,09073075326,09096488867,memo99619
99642,user99642,09032050847,09068010538,09042858260,09011415982,memo99642
99714,user99714,09073493606,09026297925,09022071229,09038424360,memo99714
99801,user99801,09030255998,09032160853,09068871880,09048124030,memo99801
99888,user99888,09007053248,09067054323,09073498530,09001518564,memo99888
99912,user99912,09089501617,09003176913,09009607767,09024236249,memo99912
99954,user99954,09086685691,09018959570,09016569853,09095495514,memo99954
99966,user99966,09046205416,09023371780,09068866668,09005503169,memo99966
